"Lines","Bytes","File","EmptyBlocks","TODO","DebugLog"
"15","368","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Popups\Combat\Threat\POP013_CriticalThreat.cs","0","0","1"
"15","360","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Inspection\GAR010_UnitStatistics.cs","0","0","1"
"15","358","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Inspection\GAR011_UnitCondition.cs","0","0","1"
"15","367","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Main\GAR001_GarageEntryScreen.cs","0","0","1"
"15","362","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Inspection\GAR009_UnitInformation.cs","0","0","1"
"15","360","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Inspection\GAR006_UnitInspection.cs","0","0","1"
"15","352","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Inspection\GAR007_RotateUnit.cs","0","0","1"
"15","348","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Inspection\GAR008_ZoomUnit.cs","0","0","1"
"15","360","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Main\GAR002_GarageOverview.cs","0","0","1"
"15","362","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Maintenance\GAR022_RepairCondition.cs","0","0","1"
"15","352","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Maintenance\GAR023_RepairCost.cs","0","0","1"
"15","352","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Maintenance\GAR024_RepairTime.cs","0","0","1"
"15","356","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Maintenance\GAR021_RepairScreen.cs","0","0","1"
"15","358","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Main\GAR003_FleetOverview.cs","0","0","1"
"15","360","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Main\GAR004_AvailableSlots.cs","0","0","1"
"15","360","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Main\GAR005_FacilityStatus.cs","0","0","1"
"15","366","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Customization\GAR032_SaveCustomization.cs","0","0","1"
"15","345","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Configuration\GAR016_Sensors.cs","0","0","1"
"15","345","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Configuration\GAR017_Modules.cs","0","0","1"
"15","358","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Configuration\GAR018_AIPersonality.cs","0","0","1"
"15","341","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Configuration\GAR015_Armor.cs","0","0","1"
"15","370","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Configuration\GAR012_ConfigurationScreen.cs","0","0","1"
"15","349","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Configuration\GAR013_Equipment.cs","0","0","1"
"15","345","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Configuration\GAR014_Weapons.cs","0","0","1"
"15","352","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Configuration\GAR019_AIBehavior.cs","0","0","1"
"15","345","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Customization\GAR029_Emblems.cs","0","0","1"
"15","348","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Customization\GAR030_UnitName.cs","0","0","1"
"15","372","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Customization\GAR031_CustomizationPreview.cs","0","0","1"
"15","343","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Customization\GAR028_Decals.cs","0","0","1"
"15","354","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Configuration\GAR020_LoadoutSave.cs","0","0","1"
"15","341","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Customization\GAR026_Paint.cs","0","0","1"
"15","360","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Garage\Customization\GAR027_ColorSelection.cs","0","0","1"
"15","364","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP013_ReadyState.cs","0","0","1"
"15","364","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP014_PlayerList.cs","0","0","1"
"15","376","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP012_DeploymentBudget.cs","0","0","1"
"15","376","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP010_FactionSelection.cs","0","0","1"
"15","370","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP011_MatchSettings.cs","0","0","1"
"15","368","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Match\MP018_PlayerStatus.cs","0","0","1"
"15","364","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Match\MP019_TeamStatus.cs","0","0","1"
"15","370","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP017_LoadingScreen.cs","0","0","1"
"15","360","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP015_TeamList.cs","0","0","1"
"15","372","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP016_MatchCountdown.cs","0","0","1"
"15","370","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP009_TeamSelection.cs","0","0","1"
"15","351","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP002_Play.cs","0","0","1"
"15","366","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP003_CreateMatch.cs","0","0","1"
"15","374","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP001_MultiplayerHome.cs","0","0","1"
"15","339","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Settings\MENU014_Audio.cs","0","0","1"
"15","343","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Settings\MENU013_Display.cs","0","0","1"
"15","368","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP007_MapSelection.cs","0","0","1"
"15","366","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP008_PlayerCount.cs","0","0","1"
"15","362","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP006_MatchType.cs","0","0","1"
"15","362","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP004_JoinMatch.cs","0","0","1"
"15","370","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Home\MP005_ServerBrowser.cs","0","0","1"
"15","372","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Match\MP020_TeamObjectives.cs","0","0","1"
"15","345","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Pause\MENU004_Controls.cs","0","0","1"
"15","349","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Pause\MENU005_Objectives.cs","0","0","1"
"15","345","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Pause\MENU003_Settings.cs","0","0","1"
"15","354","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Pause\MENU001_PauseOverlay.cs","0","0","1"
"15","341","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Pause\MENU002_Resume.cs","0","0","1"
"15","354","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Settings\MENU010_SettingsHome.cs","0","0","1"
"15","346","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Pause\MENU009_QuitGame.cs","0","0","1"
"15","348","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Pause\MENU008_ExitMatch.cs","0","0","1"
"15","335","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Pause\MENU006_Map.cs","0","0","1"
"15","343","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Pause\MENU007_Restart.cs","0","0","1"
"15","366","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Match\MP029_SpectatorUI.cs","0","0","1"
"15","372","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Match\MP022_TeamDeployment.cs","0","0","1"
"15","353","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Match\MP023_Score.cs","0","0","1"
"15","339","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Settings\MENU011_Video.cs","0","0","1"
"15","370","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Match\MP021_TeamResources.cs","0","0","1"
"15","345","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Settings\MENU012_Graphics.cs","0","0","1"
"15","364","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Match\MP027_PlayerList.cs","0","0","1"
"15","363","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Match\MP028_Scoreboard.cs","0","0","1"
"15","378","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Match\MP026_TeamCommunication.cs","0","0","1"
"15","382","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Match\MP025_PlayerCommunication.cs","0","0","1"
"15","364","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Menus\Multiplayer\Match\MP024_MatchTimer.cs","0","0","1"
"16","409","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Testing\POLISH017_ResolutionTesting.cs","0","0","1"
"16","395","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Layout\POLISH001_HUDSpacing.cs","0","0","1"
"16","392","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Layout\POLISH002_Alignment.cs","0","0","1"
"16","421","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Performance\POLISH020_PerformanceOptimization.cs","0","0","1"
"16","407","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Testing\POLISH018_UltrawideTesting.cs","0","0","1"
"16","403","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Visual\POLISH005_PanelHierarchy.cs","0","0","1"
"16","405","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Animation\POLISH007_AlertAnimations.cs","0","0","1"
"16","405","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Visual\POLISH004_IconConsistency.cs","0","0","1"
"16","401","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Testing\POLISH019_VRReadability.cs","0","0","1"
"16","394","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Visual\POLISH003_Typography.cs","0","0","1"
"16","403","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Animation\POLISH010_MapTransitions.cs","0","0","1"
"16","401","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Feedback\POLISH014_AudioFeedback.cs","0","0","1"
"16","409","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Animation\POLISH009_WindowTransitions.cs","0","0","1"
"16","413","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Animation\POLISH006_SelectionAnimations.cs","0","0","1"
"16","405","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Animation\POLISH008_PopupAnimations.cs","0","0","1"
"16","401","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Interaction\POLISH012_ClickFeedback.cs","0","0","1"
"16","401","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Interaction\POLISH013_ErrorFeedback.cs","0","0","1"
"16","401","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Interaction\POLISH011_HoverFeedback.cs","0","0","1"
"16","411","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Feedback\POLISH015_ControllerFeedback.cs","0","0","1"
"16","395","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Polish\Feedback\POLISH016_VRFeedback.cs","0","0","1"
"17","439","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Notifications\UINotificationManager.cs","0","0","0"
"17","425","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Modals\UIModalManager.cs","0","0","0"
"17","427","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Windows\UIWindowManager.cs","0","0","0"
"17","425","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Input\UIInputManager.cs","0","0","0"
"17","425","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Popups\UIPopupManager.cs","0","0","0"
"17","429","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Overlays\UIOverlayManager.cs","0","0","0"
"19","621","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\UnitControl\HUDUnitAmmunition.cs","0","0","0"
"21","556","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDResourceMeat.cs","0","0","0"
"21","556","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDResourceWood.cs","0","0","0"
"21","563","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDResourceElectronics.cs","0","0","0"
"21","695","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Tactical\HUDSuppressionIndicators.cs","0","0","0"
"21","556","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDResourceCoal.cs","0","0","0"
"21","558","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDResourceEnergy.cs","0","0","0"
"21","494","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\UnitCommandPanel\HUDUnitCommandPanel.cs","0","0","0"
"21","556","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDResourceIron.cs","0","0","0"
"21","556","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDResourceFuel.cs","0","0","0"
"21","557","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDResourceAlloy.cs","0","0","0"
"22","533","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Coverage\QA003_WindowsTest.cs","0","0","1"
"22","533","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Coverage\QA005_ScreensTest.cs","0","0","1"
"22","529","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Coverage\QA004_MenusTest.cs","0","0","1"
"22","533","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Coverage\QA007_ButtonsTest.cs","0","0","1"
"22","535","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Coverage\QA006_OverlaysTest.cs","0","0","1"
"22","529","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Assets\QA022_UIAssetAudit.cs","0","0","1"
"22","531","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\UnitControl\HUDSelectionRing.cs","0","0","0"
"22","594","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuVersionDisplay.cs","0","0","0"
"22","539","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Assets\QA023_MissingImageAudit.cs","0","0","1"
"22","531","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Coverage\QA002_PopupsTest.cs","0","0","1"
"22","542","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Coverage\QA001_HUDElementsTest.cs","0","0","1"
"22","537","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Assets\QA024_MissingIconAudit.cs","0","0","1"
"22","530","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Coverage\QA008_InputTest.cs","0","0","1"
"22","534","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Platform\QA011_ControllerTest.cs","0","0","1"
"22","531","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Persistence\QA018_SaveLoadTest.cs","0","0","1"
"22","550","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Integration\QA025_FinalUIIntegrationTest.cs","0","0","1"
"22","518","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Platform\QA012_VRTest.cs","0","0","1"
"22","540","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Quality\QA021_AccessibilityTest.cs","0","0","1"
"22","536","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Quality\QA020_PerformanceTest.cs","0","0","1"
"22","534","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Quality\QA019_ResolutionTest.cs","0","0","1"
"22","526","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\GameModes\QA015_GarageTest.cs","0","0","1"
"22","530","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\GameModes\QA014_CampaignTest.cs","0","0","1"
"22","536","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\GameModes\QA013_MultiplayerTest.cs","0","0","1"
"22","524","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\GameModes\QA016_StoreTest.cs","0","0","1"
"22","524","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Input\QA010_MouseTest.cs","0","0","1"
"22","530","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\Input\QA009_KeyboardTest.cs","0","0","1"
"22","534","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\QA\GameModes\QA017_DeploymentTest.cs","0","0","1"
"24","747","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Tactical\HUDDamageIndicators.cs","0","0","0"
"25","781","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Tactical\HUDDestructionIndicators.cs","0","0","0"
"25","662","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuBackground.cs","0","0","0"
"25","761","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\UnitControl\HUDUnitArmor.cs","0","0","0"
"25","713","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Objectives\HUDMoveMarkers.cs","0","0","0"
"25","715","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Objectives\HUDReconMarkers.cs","0","0","0"
"25","620","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuLogo.cs","0","0","0"
"25","779","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\UnitControl\HUDUnitEnergy.cs","0","0","0"
"25","743","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\UnitControl\HUDUnitFuel.cs","0","0","0"
"25","772","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\UnitControl\HUDUnitIdentification.cs","0","0","0"
"26","627","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Core\UIAnimationSystem.cs","0","0","0"
"27","763","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuSettings.cs","0","0","1"
"27","790","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuMultiplayer.cs","0","0","1"
"27","774","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\UnitControl\HUDMultiUnitSelection.cs","0","0","0"
"27","754","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuCredits.cs","0","0","1"
"27","763","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuCampaign.cs","0","0","1"
"27","767","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuContinue.cs","0","0","1"
"27","745","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuGarage.cs","0","0","1"
"27","782","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuVROperator.cs","0","0","1"
"27","736","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuStore.cs","0","0","1"
"28","779","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Notifications\UIGlobalNotificationSystem.cs","0","0","0"
"28","590","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Layers\UILayerSystem.cs","0","0","0"
"29","845","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDPopulationForceIndicator.cs","0","0","0"
"29","816","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Notifications\UIGlobalAlertSystem.cs","0","0","0"
"29","792","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Core\UIAudioFeedbackSystem.cs","0","0","0"
"29","753","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Core\UITooltipSystem.cs","0","0","0"
"30","1025","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Tactical\HUDBuildingStructureIndicators.cs","0","0","0"
"30","830","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Core\UIStateSystem.cs","0","0","0"
"30","822","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuProfile.cs","0","0","0"
"30","924","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\UnitControl\HUDUnitHealth.cs","0","0","0"
"31","828","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Tactical\HUDThreatMarkers.cs","0","0","0"
"31","858","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Tactical\HUDTacticalIntentMarkers.cs","0","0","0"
"32","849","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuExit.cs","0","0","1"
"32","861","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Selection\HUDSelectionIndicator.cs","0","0","0"
"32","1008","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Units\HUDUnitHealthBars.cs","0","0","0"
"32","928","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDCommandIntentAvailability.cs","0","0","0"
"33","956","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Notifications\UIGlobalTooltip.cs","0","0","0"
"34","1009","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Navigation\UISelectionSystem.cs","0","0","0"
"35","813","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\UnitControl\HUDSelectionBox.cs","0","0","0"
"35","1045","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Global\Gameplay\UIGlobalObjectiveNotification.cs","0","0","0"
"35","1006","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Global\Gameplay\UIGlobalUnlockNotification.cs","0","0","0"
"35","885","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDTopResourceBar.cs","0","0","0"
"35","1071","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Global\Gameplay\UIGlobalAchievementNotification.cs","0","0","0"
"35","1027","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Navigation\UIFocusSystem.cs","0","0","0"
"35","1007","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Global\Gameplay\UIGlobalSystemMessage.cs","0","0","0"
"35","1032","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Global\Gameplay\UIGlobalPurchaseNotification.cs","0","0","0"
"35","982","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Popups\UIGlobalErrorPopup.cs","0","0","0"
"35","882","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\UnitControl\HUDUnitCapabilityStatus.cs","0","0","0"
"35","994","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Popups\UIGlobalWarningPopup.cs","0","0","0"
"36","866","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Units\HUDEnemyIndicators.cs","0","0","0"
"36","869","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Units\HUDFriendlyIndicators.cs","0","0","0"
"36","1017","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Units\HUDSquadIndicators.cs","0","0","0"
"36","1062","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Core\UIScalingSystem.cs","0","0","0"
"36","1049","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Navigation\UINavigationSystem.cs","0","0","0"
"37","987","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDConnectionIndicator.cs","0","0","0"
